DendroID,date_time,Radius,newRadius,jumpStart
FB7a,2022-10-18T07:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T07:30:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T07:45:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T08:00:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T08:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T08:30:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T08:45:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T09:00:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T09:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T09:30:00Z,2368.5294297414584,2368.5294297414584,NA
FB7a,2022-10-18T09:45:00Z,2368.5294297414584,2368.5294297414584,NA
FB7a,2022-10-18T10:00:00Z,2368.5294297414584,2368.5294297414584,NA
FB7a,2022-10-18T10:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T10:30:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T10:45:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T11:00:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T11:15:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T11:30:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T11:45:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T12:00:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T12:15:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T12:30:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T12:45:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T13:00:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T13:15:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T13:30:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T13:45:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T14:00:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T14:15:00Z,2369.344477721411,2369.344477721411,NA
FB7a,2022-10-18T14:30:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T14:45:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T15:00:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T15:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T15:30:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T15:45:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T16:00:00Z,2368.5294297414584,2368.5294297414584,NA
FB7a,2022-10-18T16:15:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T16:30:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T16:45:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T17:00:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T17:15:00Z,2369.072795061427,2369.072795061427,NA
FB7a,2022-10-18T17:30:00Z,2368.8011124014424,2368.8011124014424,NA
FB7a,2022-10-18T17:45:00Z,2367.442699101522,2367.442699101522,NA
FB7a,2022-10-18T18:00:00Z,2366.6276511215697,2366.6276511215697,NA
FB7a,2022-10-18T18:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-18T18:30:00Z,2366.3559684615857,2366.3559684615857,NA
FB7a,2022-10-18T18:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-18T19:00:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-18T19:15:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-18T19:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-18T19:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-18T20:00:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-18T20:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-18T20:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T20:45:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-18T21:00:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T21:15:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-18T21:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T21:45:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T22:00:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T22:15:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T22:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T22:45:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T23:00:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T23:15:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T23:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-18T23:45:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-19T00:00:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-19T00:15:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-19T00:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-19T00:45:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T01:00:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T01:15:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T01:30:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T01:45:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T02:00:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T02:15:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T02:30:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T02:45:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T03:00:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T03:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T03:30:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-19T03:45:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T04:00:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T04:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T04:30:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T04:45:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T05:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T05:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T05:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T05:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T06:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T06:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T06:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T06:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T07:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T07:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T07:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T07:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T08:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T08:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T08:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T08:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T09:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T09:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T09:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T09:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T10:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T10:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T10:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T10:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T11:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T11:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T11:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T11:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T12:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T12:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T12:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T12:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-19T13:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T13:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T13:30:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T13:45:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T14:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T14:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T14:30:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T14:45:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T15:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-19T15:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T15:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-19T15:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T16:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T16:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T16:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T16:45:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T17:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T17:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-19T17:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T17:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-19T18:00:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T18:15:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T18:30:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-19T18:45:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-19T19:00:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T19:15:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T19:30:00Z,2363.095776541776,2363.095776541776,NA
FB7a,2022-10-19T19:45:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T20:00:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T20:15:00Z,2363.3674592017605,2363.3674592017605,NA
FB7a,2022-10-19T20:30:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T20:45:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T21:00:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T21:15:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T21:30:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T21:45:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T22:00:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T22:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T22:30:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T22:45:00Z,2363.6391418617445,2363.6391418617445,NA
FB7a,2022-10-19T23:00:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T23:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T23:30:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-19T23:45:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T00:00:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T00:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T00:30:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T00:45:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T01:00:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T01:15:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T01:30:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T01:45:00Z,2363.9108245217285,2363.9108245217285,NA
FB7a,2022-10-20T02:00:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T02:15:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T02:30:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T02:45:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T03:00:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T03:15:00Z,2364.182507181713,2364.182507181713,NA
FB7a,2022-10-20T03:30:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-20T03:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T04:00:00Z,2364.454189841697,2364.454189841697,NA
FB7a,2022-10-20T04:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T04:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T04:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T05:00:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T05:15:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T05:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T05:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T06:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T06:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T06:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T06:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T07:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T07:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T07:30:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T07:45:00Z,2364.725872501681,2364.725872501681,NA
FB7a,2022-10-20T08:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T08:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T08:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T08:45:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T09:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T09:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T09:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T09:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T10:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T10:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T10:30:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T10:45:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-20T11:00:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-20T11:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T11:30:00Z,2366.3559684615857,2366.3559684615857,NA
FB7a,2022-10-20T11:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T12:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T12:15:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-20T12:30:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-20T12:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T13:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T13:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T13:30:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T13:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T14:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T14:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T14:30:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T14:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-20T15:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T15:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T15:30:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T15:45:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T16:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T16:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-20T16:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T16:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T17:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T17:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T17:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T17:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T18:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T18:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T18:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T18:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T19:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T19:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T19:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T19:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T20:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T20:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T20:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T20:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T21:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T21:15:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T21:30:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T21:45:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T22:00:00Z,2364.997555161665,2364.997555161665,NA
FB7a,2022-10-20T22:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T22:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T22:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T23:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T23:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T23:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-20T23:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T00:00:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T00:15:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T00:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T00:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T01:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T01:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T01:30:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T01:45:00Z,2365.2692378216493,2365.2692378216493,NA
FB7a,2022-10-21T02:00:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T02:15:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T02:30:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T02:45:00Z,2365.5409204816333,2365.5409204816333,NA
FB7a,2022-10-21T03:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T03:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T03:30:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T03:45:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T04:00:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T04:15:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T04:30:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T04:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T05:00:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T05:15:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T05:30:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T05:45:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T06:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T06:15:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T06:30:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T06:45:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T07:00:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T07:15:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T07:30:00Z,2366.0842858016017,2366.0842858016017,NA
FB7a,2022-10-21T07:45:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T08:00:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T08:15:00Z,2365.8126031416173,2365.8126031416173,NA
FB7a,2022-10-21T08:30:00Z,2366.3559684615857,2366.3559684615857,NA
FB7a,2022-10-21T08:45:00Z,2366.3559684615857,2366.3559684615857,NA
FB7a,2022-10-21T09:00:00Z,2366.6276511215697,2366.6276511215697,NA
FB7a,2022-10-21T09:15:00Z,2367.442699101522,2367.442699101522,NA
FB7a,2022-10-21T09:30:00Z,2367.171016441538,2367.171016441538,NA
